"date","TOC_Tesla","Q_HH_cfd_sum1","ADD_HH_sum1","SJPL_mgd","V_HH_af","SR_HH_cfs","CPT_cfs","Ta_HH_C","ADD_HH","Q_HH_cfd","ADD_HH_sum","Q_HH_cfd_sum","Tw_Tesla_C"
"2010-08-29",1.5,34838705175.4715,293,289.7,323700,131,471,15.27777778,21,8890811.00928,258,38108437760.4837,15.6
"2010-09-05",1.4,34838705175.4715,293,220.77,316200,103,477,21.11111111,28,3417915.671424,265,38158346880.5311,14.4
"2010-09-12",1.5,34838705175.4715,293,219.05,309100,104,377,19.16666667,35,8544789.179424,272,38205844066.1324,17.8
"2010-09-19",1.4,34838705175.4715,293,218.92,302700,83.7,361,16.66666667,42,2995270.1856,279,38269784815.4428,13.3
"2010-09-26",1.35,34838705175.4715,293,218.63,296400,85.3,380,21.11111111,49,3138602.133312,286,38308528543.4084,14.4
"2010-10-03",1.3,38314471306.4637,290,156.55,289700,68.7,377,14.72222222,0,14029974.12672,1,27389231.698464,15.6
"2010-10-10",1.3,38314471306.4637,290,155.85,286900,68.3,269,12.22222222,3,10436428.25568,5,145897569.170784,16.7
"2010-10-17",1.4,38314471306.4637,290,156.14,283800,68.3,279,14.72222222,0,9073359.12384,11,206092904.681088,15.6
"2010-10-24",1.4,38314471306.4637,290,155.58,295300,77.1,278,10.55555556,0,259712857.6992,15,914800338.864,14.4
"2010-10-31",1.4,38314471306.4637,290,156.22,319400,71.1,405,9.166666667,2,34981507.05696,21,2207398986.98496,13.3
"2010-11-07",1.3,38314471306.4637,290,156.77,320300,71.8,393,7.5,0,53589293.39232,26,2530083564.80064,14.4
"2010-11-14",1.3,38314471306.4637,290,157.03,319500,70.1,629,9.722222222,4,55239451.51968,31,2916285917.6448,13.3
"2010-11-21",1.3,38314471306.4637,290,156.89,317900,72.7,622,-0.277777778,0,51331898.87136,35,3276562271.37408,13.3
"2010-11-28",1.3,38314471306.4637,290,156.35,315100,72.1,824,-3.611111111,1,53085532.25664,39,3650594481.15552,11.1
"2010-12-05",1.4,38314471306.4637,290,157.27,311400,58.7,828,6.111111111,0,59061874.52448,43,4013285287.71456,13.3
"2010-12-12",1.6,38314471306.4637,290,70.5,315800,141,821,6.944444444,3,107418416.2848,48,4701521593.4112,12.2
"2010-12-19",1.6,38314471306.4637,290,70.92,309100,570,1358,6.388888889,0,362320751.7216,49,5856609335.9328,13.3
"2010-12-26",1.8,38314471306.4637,290,87.36,304200,131,1354,0.277777778,1,78350316.8112,52,6684375345.3504,11.1
"2011-01-02",1.5,38314471306.4637,290,74.05,297400,82.6,933,1.111111111,0,69893083.97568,53,7212432804.20064,11.1
"2011-01-09",1.5,38314471306.4637,290,69.99,293100,59.3,854,1.388888889,7,53360939.60064,60,7627100442.96672,10
"2011-01-16",1.4,38314471306.4637,290,70.27,288900,55.6,851,7.222222222,5,78810292.2672,66,8050081143.13056,11.1
"2011-01-23",1.6,38314471306.4637,290,70.06,288000,54.7,849,8.055555556,12,68349152.99808,73,8592852091.2768,11.1
"2011-01-30",1.6,38314471306.4637,290,70.11,284800,54.9,859,2.222222222,0,60766438.08384,78,9039074994.072,11.1
"2011-02-06",1.5,38314471306.4637,290,69.73,276500,133,1338,10,7,59778604.64448,85,9417591593.41824,13.3
"2011-02-13",1.4,38314471306.4637,290,70.29,263900,127,1349,9.166666667,14,53707536.91584,92,9811727885.42784,11.1
"2011-02-20",1.5,38314471306.4637,290,69.65,251800,125,1356,-0.833333333,1,59284858.05504,94,10222419242.9722,10
"2011-02-27",1.5,38314471306.4637,290,69.6,238200,118,1384,-1.388888889,2,52319504.41344,99,10596175332.8688,8.9
"2011-03-06",1.6,38314471306.4637,290,75.61,226100,127,1414,3.611111111,1,73064563.0128,103,11037591193.5936,12.2
"2011-03-13",1.55,38314471306.4637,290,125.38,217600,120,1300,7.222222222,0,81199149.57216,108,11586222053.3549,12.2
"2011-03-20",1.5,38314471306.4637,290,98.54,217700,133,1262,0.833333333,0,89147430.144,109,12572717081.8925,10
"2011-03-27",1.5,38314471306.4637,290,98.89,210000,127,1261,5,1,70537787.63424,110,13093931458.4026,10
"2011-04-03",1.4,38314471306.4637,290,118.39,216500,149,1265,10.27777778,8,218036265.264,117,14194961412.7421,12.2
"2011-04-10",1.5,38314471306.4637,290,117.8,222900,153,1273,5.277777778,2,141583838.8032,121,15480205755.4685,10
"2011-04-17",1.6,38314471306.4637,290,158.7,223200,142,1297,13.33333333,4,208723275.5328,127,16498742528.4797,12.2
"2011-04-24",1.6,38314471306.4637,290,158.77,238000,147,1276,7.777777778,0,147173185.2672,128,17972252103.6605,11.1
"2011-05-01",1.5,38314471306.4637,290,159.84,240100,160,1271,10.83333333,6,195091049.1456,134,19073973964.2077,11.1
"2011-05-08",1.5,38314471306.4637,290,159.26,275500,229,1248,9.722222222,13,384698100.9024,141,21479545454.8349,12.2
"2011-05-11",1.5,38314471306.4637,290,160.08,282000,681,1273,12.5,2,303421599.3024,143,22426063592.6909,10
"2011-05-15",1.6,38314471306.4637,290,159.17,297700,1470,1269,3.055555556,0,372441696.9696,145,23922905194.7165,12.2
"2011-05-18",1.5,38314471306.4637,290,162.22,302100,805,802,4.722222222,0,219992666.8608,145,24733126428.4829,8.9
"2011-05-22",1.5,38314471306.4637,290,160.21,307100,810,1315,12.77777778,4,280954490.1984,149,25711237270.8317,12.2
"2011-05-25",1.6,38314471306.4637,290,161.6,302900,5010,1309,10.83333333,7,340310249.424,152,26677048508.2109,10
"2011-05-29",1.7,38314471306.4637,290,199.9,267600,5440,1298,5.833333333,0,315642425.8752,154,28023136087.6829,12.2
"2011-06-01",1.6,38314471306.4637,290,199.74,250500,3280,1291,8.055555556,0,235759225.536,156,28813449943.0685,10
"2011-06-05",1.55,38314471306.4637,290,202.74,241900,2170,1078,12.5,0,250847816.0256,158,29722184671.3661,12.2
"2011-06-08",1.5,38314471306.4637,290,202.5,243000,2170,1332,12.77777778,2,432527746.4064,160,30822187083.3533,11.1
"2011-06-12",1.6,38314471306.4637,290,210.66,251700,5880,1302,15,6,698519998.8576,164,33176707805.6669,14.4
"2011-06-15",1.6,38314471306.4637,290,218.5,262300,5980,1316,18.88888889,9,844392450.0096,167,35574458456.5085,11.7
"2011-06-19",1.65,38314471306.4637,290,218.74,275100,6150,1297,17.22222222,13,794798608.9536,171,38889285206.4893,13.3
"2011-06-22",1.6,38314471306.4637,290,218.26,287300,6240,1211,22.22222222,16,894057367.68,174,41467002328.8317,12.2
"2011-06-26",1.7,38314471306.4637,290,217.67,310600,4230,1175,17.77777778,20,795300095.2896,178,44843733309.7181,17.8
"2011-06-29",1.5,38314471306.4637,290,217.3,340900,1850,1253,12.77777778,1,681342258.096,180,46970452870.3037,13.3
"2011-07-03",1.6,38314471306.4637,290,217.47,356500,6100,989,23.05555556,5,705950982.8352,184,49691178141.6701,14.4
"2011-07-07",1.5,38314471306.4637,290,217.39,360000,6450,1252,22.77777778,9,710940421.7856,188,52621253480.8253,13.3
"2011-07-10",1.7,38314471306.4637,290,216.83,360000,5220,1261,20.55555556,12,560843634.4416,191,54451664799.2093,14.4
"2011-07-17",1.55,38314471306.4637,290,250.42,361200,2420,1328,17.22222222,19,331077109.1904,198,57291053573.5229,15.6
"2011-07-24",1.4,38314471306.4637,290,251.06,363200,1700,1330,21.66666667,26,251865213.4368,205,59272404525.0749,13.9
"2011-07-31",1.5,38314471306.4637,290,250.67,363200,1390,1306,22.5,0,224561172.096,211,60854504109.6125,15.6
"2011-08-07",1.5,38314471306.4637,290,249.75,358400,213,1291,20.27777778,7,97989062.3424,218,61877381609.1197,14.4
"2011-08-14",1.4,38314471306.4637,290,250.61,357200,138,447,21.66666667,14,57929608.08,225,62383489622.591,15.6
"2011-08-21",1.6,38314471306.4637,290,250.62,356300,132,426,19.72222222,21,36005518.34496,232,62692940066.6246,13.9
"2011-08-28",1.4,38314471306.4637,290,250.06,353800,133,428,23.33333333,28,32868453.888,239,62933415505.7558,14.4
"2011-09-04",1.4,38314471306.4637,290,249.44,349800,107,426,22.77777778,35,21647085.60672,246,63118379233.8691,13.9
"2011-09-11",1.4,38314471306.4637,290,250.08,344900,104,424,18.33333333,0,29603678.0832,251,63267831099.4378,15.6
"2011-09-18",1.3,38314471306.4637,290,251.45,341800,83.2,429,18.61111111,5,22143164.65056,256,63488022548.3165,15.6
"2011-09-25",1.2,38314471306.4637,290,251.18,336000,86.8,583,16.38888889,1,12266681.84352,262,63591938223.0998,14.4
"2011-10-02",1.3,63675260174.9146,267,232.8,329600,86,501,17.22222222,8,6854874.074784,2,13378949.93664,16.1
"2011-10-09",1.3,63675260174.9146,267,232.36,324800,68.1,541,11.66666667,3,38795279.27904,6,187872381.75456,13.3
"2011-10-16",1.3,63675260174.9146,267,239.74,325000,68.4,403,16.66666667,6,35027855.18784,12,560624209.06176,15.6
"2011-10-23",1.15,63675260174.9146,267,153.1,321400,67.2,455,15.83333333,13,13378949.93664,19,703368888.62112,15.6
"2011-10-30",1.3,63675260174.9146,267,151.64,318100,62.2,261,13.61111111,20,8374970.623104,26,785749603.6656,15
"2011-11-06",1.25,63675260174.9146,267,151.2,314700,62.4,269,0.277777778,0,15939737.11584,29,863949534.64128,15
"2011-11-13",1.3,63675260174.9146,267,80.48,311400,62,319,8.611111111,2,8318166.156,35,974851587.345024,13.9
"2011-11-20",1.1,63675260174.9146,267,132.37,306000,63.5,409,3.333333333,0,10920154.09536,39,1042613844.33859,13.3
"2011-11-27",1.2,63675260174.9146,267,86.09,301700,63.2,279,8.333333333,7,8359142.343552,46,1129091162.15894,11.9
"2011-12-04",1,63675260174.9146,267,1.1,298400,52.9,254,3.055555556,14,19972385.34336,53,1219644066.05712,12.2
"2012-01-15",0.8,63675260174.9146,267,133,285000,34.3,187,4.722222222,56,0,95,1485120322.88873,11.7
"2012-01-22",0.8,63675260174.9146,267,150.12,285900,43.5,300,1.388888889,0,48055907.65536,98,1723823202.67491,11.4
"2012-01-29",0.9,63675260174.9146,267,150.32,285500,43.3,300,7.5,6,18317738.01024,104,1912751019.44931,11.7
"2012-02-05",1,63675260174.9146,267,182.1,283400,57.4,276,5.555555556,13,14295737.25216,111,2026156596.77667,12
"2012-02-12",0.85,63675260174.9146,267,181.68,280500,57.1,319,5.833333333,0,17073774.13824,115,2130965932.06659,13.3
"2012-02-19",0.8,63675260174.9146,267,182.23,277900,59.7,329,5,5,17986268.01312,121,2257484252.85219,13.4
"2012-02-26",0.85,63675260174.9146,267,181.16,275300,56.9,314,4.444444444,12,18391820.83488,128,2380853423.71299,12.8
"2012-03-04",1,63675260174.9146,267,172.47,273200,43.3,326,8.888888889,3,25166730.69792,131,2522838404.22051,14.3
"2012-03-11",0.9,63675260174.9146,267,181.75,272400,43.4,315,7.222222222,5,24971777.1504,136,2702203263.68259,15
"2012-03-18",0.9,63675260174.9146,267,190.42,273400,46.7,338,-0.555555556,0,50439799.6992,137,3008591752.83555,13.9
"2012-03-25",0.9,63675260174.9146,267,200.91,277000,45.3,337,3.611111111,0,53027364.96864,140,3402205497.45507,10
"2012-04-01",1,63675260174.9146,267,193.52,281000,47.5,354,4.444444444,1,77347398.60576,144,3820566035.50851,11.1
"2012-04-08",1,63675260174.9146,267,216.21,283500,45.2,624,11.94444444,8,48462171.42816,151,4245792039.68835,10.6
"2012-04-15",1.1,63675260174.9146,267,254.52,283000,98.7,1017,7.222222222,2,83423638.85184,154,4737933200.21187,12
"2012-04-22",1,63675260174.9146,267,239.44,297400,109,1091,20.55555556,9,328863640.9824,161,6176693490.44547,11.7
"2012-04-29",1,63675260174.9146,267,231.91,333000,208,1327,14.44444444,3,291936563.9424,166,8672376590.89347,12.2
"2012-05-06",1.05,63675260174.9146,267,267.7,349300,818,891,15.55555556,10,239672768.7456,173,10671669208.8519,12.2
"2012-05-13",1.2,63675260174.9146,267,288.95,362500,1330,1263.3,17.5,17,297780732.7776,180,12618155881.5495,12.8
"2012-05-20",1.1,63675260174.9146,267,289.44,361700,1140,1013.76,18.88888889,24,227358298.224,187,14395508657.9655,13.9
"2012-05-27",1.2,63675260174.9146,267,288.65,358500,174,1224.57,10.83333333,1,108199365.3216,193,15551122932.8007,11.1
"2012-06-03",1.25,63675260174.9146,267,282.05,361300,486,632,20,8,129015275.7312,200,16375461926.9127,18.3
"2012-06-10",1.4,63675260174.9146,267,266.12,359900,152,662.13,17.5,6,66192949.6992,206,17049945124.4227,17.2
"2012-06-17",1.45,63675260174.9146,267,276.44,358400,121,425.66,24.44444444,13,42490937.71584,213,17414049771.6912,12.8
"2012-06-24",1.3,63675260174.9146,267,277.42,354600,114,403.31,14.44444444,20,24418520.712,220,17633109842.7063,13.3
"2012-07-01",1.3,63675260174.9146,267,276.9,348900,115,419.21,19.16666667,27,20842497.75456,227,17762430884.737,13.3
"2012-07-08",1.8,63675260174.9146,267,264.9,342800,113,462.41,23.61111111,34,18352575.22464,234,17894766896.7063,13.9
"2012-07-15",1.4,63675260174.9146,267,265.39,336500,114,445.84,21.38888889,41,13786885.63584,241,18005791601.065,14.4
"2012-07-22",1.4,63675260174.9146,267,265.37,329700,113,446.3,25.55555556,3,15907561.12512,247,18085777120.6992,13.9
"2012-07-29",1.33,63675260174.9146,267,289.38,322500,112,432.23,21.66666667,10,22254618.13632,254,18157956087.3166,15
"2012-08-05",1.37,63675260174.9146,267,288.01,315000,115,448.91,23.88888889,1,22253835.22272,260,18221767852.4845,11.1
"2012-08-12",1.4,63675260174.9146,267,288.26,307300,115,442,27.77777778,8,24806075.26464,267,18288062795.0587,15
"2012-08-19",1.4,63675260174.9146,267,263.4,300100,113,462.83,25,2,19733431.8528,272,18380508651.2846,14.4
"2012-08-26",1.375,63675260174.9146,267,260.93,293200,114,453.53,21.38888889,9,7539455.046816,279,18455594765.0271,12.2
"2012-09-02",1.3,63675260174.9146,267,262.93,286000,81.5,412.13,20,16,24869088.40896,286,18516530730.4396,14.4
"2012-09-09",1.4,63675260174.9146,267,263.67,279100,81.4,417.42,23.61111111,23,22921657.03296,293,18562297120.6588,14.4
"2012-09-16",1.5,63675260174.9146,267,239.93,272100,64.6,401.27,21.94444444,30,20487728.71872,300,18604464299.6838,14.4
"2012-09-23",1.45,63675260174.9146,267,239.77,265700,68.9,363.15,21.38888889,37,23269567.30848,307,18649662567.065,18.9
"2012-09-30",1.5,63675260174.9146,267,239.39,259200,68.2,348.39,22.77777778,44,9962360.19936,314,18674558217.9185,13.9
"2012-10-07",1.8,18674558217.9185,314,212.75,252900,53.2,412.41,15.55555556,51,3989143.746144,7,11695518.1751616,13.9
"2012-10-14",1.38,18674558217.9185,314,211.04,247000,53.2,358.52,15.55555556,2,34337165.37984,12,69400110.6849024,12.8
"2012-10-21",1.43,18674558217.9185,314,211.26,241300,53,359.58,15,0,3309361.087968,18,89932396.3700544,13.3
"2012-10-28",1.4,18674558217.9185,314,186.56,236000,52.7,377,14.16666667,5,7815465.29952,23,135640443.487622,13.3
"2012-11-04",1.4,18674558217.9185,314,186.71,231200,55,296,14.16666667,12,10154417.36832,30,172792352.571494,13.3
"2012-11-11",1.4,18674558217.9185,314,151.17,226100,53.8,345,0.555555556,1,423836.5509504,34,177949030.608461,12.8
"2012-11-18",1.4,18674558217.9185,314,151.13,222800,53.3,250,7.5,0,17288999.31168,37,257756444.014349,12.8
"2012-11-25",1.4,18674558217.9185,314,141.2,220900,52.2,285,8.611111111,4,11655505.152,42,372747336.822029,12.8
"2012-12-02",1.4,18674558217.9185,314,101.03,227400,51.8,266,8.611111111,0,254023546.2624,44,943843922.215949,13.3
"2012-12-09",1.4,18674558217.9185,314,98.07,234900,43.4,200,5.833333333,4,49344654.69504,49,1525122539.19579,12.2
"2012-12-16",1.5,18674558217.9185,314,97.46,236400,42.8,173,1.388888889,0,29786056.37856,52,1734264149.97243,11.7
"2012-12-23",1.5,18674558217.9185,314,98.64,239100,51,182,1.111111111,0,37909526.2992,55,1960268329.41339,11.1
"2012-12-30",1.5,18674558217.9185,314,88.26,240500,43,381,-0.833333333,4,25377587.94528,60,2184503460.52539,10.6
"2013-01-06",1.4,18674558217.9185,314,87.81,241600,56,204,1.388888889,0,27586027.5696,66,2372993632.29531,10
"2013-01-13",1.3,18674558217.9185,314,87.76,242900,58.7,170,-4.166666667,2,25034372.14464,70,2569747377.09819,10
"2013-01-20",1.5,18674558217.9185,314,88.05,243800,61.5,168,4.444444444,9,28552998.10464,77,2748818216.41851,8.9
"2013-01-27",1.4,18674558217.9185,314,65.35,247700,64.7,179,0.833333333,0,50118265.69344,81,3061235712.66555,10
"2013-02-17",1.4,18674558217.9185,314,104.11,251700,72.2,169,8.333333333,9,23828693.97888,100,3695956761.31131,10
"2013-02-24",1.4,18674558217.9185,314,163.04,251200,71.9,202,5,4,17153468.3232,105,3831416562.99099,9.4
"2013-03-03",1.3,18674558217.9185,314,182.39,250300,65.6,296,7.5,0,45247886.53056,111,4001571636.16539,10.6
"2013-03-10",1.47,18674558217.9185,314,182.13,247900,66.1,617,6.666666667,1,45538699.71168,113,4256509041.85467,8.9
"2013-03-17",1.3,18674558217.9185,314,182.91,248400,68.8,848,10.83333333,8,83185787.30688,120,4754100962.14491,9.4
"2013-03-24",1.4,18674558217.9185,314,182.89,247500,64.7,840,9.722222222,3,69121004.58144,125,5289752395.98939,10
"2013-03-31",1.4,18674558217.9185,314,211.78,242700,131,1332,8.611111111,0,110334519.1872,129,5914027823.57499,11.1
"2013-04-07",1.3,18674558217.9185,314,212.93,238900,144,1333,11.38888889,2,118448982.8928,132,6737182079.28699,10
"2013-04-14",1.4,18674558217.9185,314,212.24,247100,81.6,744,12.22222222,6,180989441.28,138,7711439337.00219,9.4
"2013-04-21",1.3,18674558217.9185,314,290.35,249000,144,1322,15,5,198787964.4864,144,8784886787.35419,11.1
"2013-04-28",1.4,18674558217.9185,314,290.8,270800,151,1299,18.33333333,12,329815218.2688,151,10768423419.6646,11.1
"2013-05-05",1.4,18674558217.9185,314,290.58,299400,155,1324,14.44444444,19,249292584.0576,158,12991785899.9206,12.2
"2013-05-12",1.5,18674558217.9185,314,290.06,314200,150,1291,21.11111111,1,318409292.0448,159,14689327114.471,12.2
"2013-05-19",1.5,18674558217.9185,314,289.85,333700,152,1307,14.72222222,2,208250753.1552,164,16533644555.1046,11.7
"2013-05-26",1.4,18674558217.9185,314,280.64,341200,87.8,884,13.05555556,9,137295918.864,171,17672519152.9894,12.2
"2013-06-02",1.4,18674558217.9185,314,292.05,351800,181,1218,21.38888889,4,182620267.5456,176,18857795291.2102,12.8
"2013-06-09",1.5,18674558217.9185,314,291.44,358700,159,715,24.44444444,11,131856229.728,183,19991577033.5782,14.4
"2013-06-16",1.5,18674558217.9185,314,291.45,360200,123,458,18.88888889,18,56517566.82336,190,20615577108.1049,12.6
"2013-06-23",1.5,18674558217.9185,314,306.91,358000,113,456,17.22222222,25,50742326.37888,197,20927196441.4543,22.2
"2013-06-30",1.5,18674558217.9185,314,301.59,359800,114,462,26.66666667,5,48196661.18688,203,21448148640.223,14.4
"2013-07-07",1.5,18674558217.9185,314,306.14,356400,112,528,24.16666667,12,29895616.86624,210,21773016757.8655,14.4
"2013-07-14",1.5,18674558217.9185,314,307.04,350000,115,451,23.05555556,19,10850062.76928,217,21890824682.3763,11.1
"2013-07-21",1.5,18674558217.9185,314,307.91,342900,114,438,26.38888889,26,8999467.95168,224,21981851494.0121,15
"2013-07-28",1.5,18674558217.9185,314,306.39,335500,115,389,24.16666667,33,11179620.75168,231,22075333693.6788,13.3
"2013-08-04",1.6,18674558217.9185,314,307.06,327100,115,514,22.22222222,40,0,238,22086057003.3756,14.4
"2013-08-11",1.9,18674558217.9185,314,303.75,318800,116,574,20.27777778,47,0,245,22086057003.3756,13.9
"2013-08-25",1.6,18674558217.9185,314,302.02,302800,115,397,20,61,28043617.176,259,22220137543.3184,12.2
"2013-09-01",1.5,18674558217.9185,314,302.37,294700,101,470,19.44444444,68,14222332.32192,266,22308298875.4362,15.6
"2013-09-08",1.5,18674558217.9185,314,286.1,286800,86.7,463,22.77777778,75,7051906.44432,273,22351228308.3063,15
"2013-09-15",1.5,18674558217.9185,314,284.74,279400,80.1,400,22.5,82,35852129.40096,280,22421891289.2096,15
"2013-09-22",1.5,18674558217.9185,314,284.76,272200,67.5,501,11.38888889,1,5925971.80224,286,22455965627.0733,12.2
"2013-09-29",1.6,18674558217.9185,314,259.69,265200,70.2,436,15.55555556,8,6459309.264096,293,22530057205.954,15
"2013-10-06",1.4,22536516515.2181,294,259.25,258400,54,463,15.27777778,15,1802944.220544,6,27287804.422944,15.6
"2013-10-13",1.5,22536516515.2181,294,259.97,251900,53.8,456,11.38888889,1,10135470.2112,10,85483997.52048,13.3
"2013-10-20",1.5,22536516515.2181,294,229.05,245400,54.4,472,15.27777778,8,5798658.439584,17,114024813.36889,14.4
"2013-10-27",1.4,22536516515.2181,294,228.84,239400,55.9,432,14.44444444,0,4921550.440704,23,172429068.23833,13.3
"2013-11-03",1.5,22536516515.2181,294,228.19,233800,58,405,10,6,6518197.533312,29,261878118.569626,11.65
"2013-11-10",1.4,22536516515.2181,294,173.77,228100,59,389,12.77777778,13,0,36,265287060.958234,13.3
"2013-11-17",1.4,22536516515.2181,294,171.59,223200,58.7,307,8.055555556,20,64432757.232,43,358808211.199584,12.8
"2013-11-24",1.3,22536516515.2181,294,172.15,219000,58.7,280,5.833333333,4,1048905.350208,48,415486561.01328,13.9
"2013-12-01",1.4,22536516515.2181,294,138.51,214600,55.9,304,7.222222222,11,4949290.484352,55,438425113.41072,12.2
"2013-12-08",1.3,22536516515.2181,294,0.67,210400,47,311,-5.833333333,0,5674186.565568,58,486218261.92608,12.2
"2013-12-15",1.2,22536516515.2181,294,0.74,206400,47,303,3.888888889,7,6695468.728992,65,530393675.102784,12.2
"2013-12-22",1.2,22536516515.2181,294,53.4,202900,46.4,255,5.555555556,3,6174114.897024,71,603033261.715008,12.2
"2013-12-29",1.1,22536516515.2181,294,151.31,199000,46.2,275,8.333333333,10,2749605.824736,78,647266206.330144,11.7
"2014-01-05",1.2,22536516515.2181,294,177.37,195400,40.7,243,7.5,17,38957141.95488,85,738596022.192288,10.6
"2014-01-26",1.25,22536516515.2181,294,303.48,192300,36.8,256,8.611111111,38,0,106,785476823.042995,11.1
"2014-02-02",1.1,22536516515.2181,294,276.72,189800,35.2,278,1.388888889,2,10209593.54016,111,840576274.195507,11.1
"2014-02-09",1.1,22536516515.2181,294,275.88,189000,40.6,336,5.833333333,0,82275112.74816,114,1037635854.30991,10.6
"2014-02-16",1.1,22536516515.2181,294,275.88,188600,34.7,435,10,0,26290638.30528,119,1273148364.55087,10
"2014-02-23",1.2,22536516515.2181,294,274.32,185300,34.2,442,9.722222222,7,25168704.94656,126,1442603338.37839,11.7
"2014-03-02",1.1,22536516515.2181,294,202.33,185600,36.7,509,6.111111111,1,54578278.04256,130,1807775496.08623,11.7
"2014-03-09",1.2,22536516515.2181,294,201.15,187000,37.2,405,10.83333333,3,45875800.008,134,2210795760.16495,10
"2014-03-16",1.2,22536516515.2181,294,200.99,185100,34.1,527,13.88888889,10,39408484.75488,141,2460330484.53391,11.7
"2014-03-23",1.2,22536516515.2181,294,274.79,185400,34.3,503,12.22222222,17,49955277.43296,148,2785571969.46895,11.7
"2014-03-30",1.2,22536516515.2181,294,275.88,187100,35.6,467,5,0,55915711.5168,151,3161712699.87535,11.1
"2014-04-06",1.18,22536516515.2181,294,296.26,189300,36.6,330,8.888888889,1,65823573.40416,153,3551099032.21231,11.7
"2014-04-13",1.17,22536516515.2181,294,297.27,202900,34,346,14.72222222,8,165382715.3472,160,4426241291.48719,11.1
"2014-04-20",1.18,22536516515.2181,294,300.83,229700,38.2,357,15.83333333,15,224387281.3824,167,5914138357.18639,12.2
"2014-04-27",1.2,22536516515.2181,294,303.22,245700,36,489,7.5,1,113251621.6512,171,6913656697.05199,11.7
"2014-05-04",1.22,22536516515.2181,294,304.32,265800,85.5,470,14.16666667,8,225958531.392,178,8100916231.68559,13.3
"2014-05-11",1.2,22536516515.2181,294,304.1,281600,84.6,453,13.88888889,4,115723660.8672,183,9129515552.70319,12.8
"2014-05-18",1.24,22536516515.2181,294,302.62,306200,85,516,14.44444444,11,225479509.6608,190,10542047921.1992,12.2
"2014-05-25",1.22,22536516515.2181,294,270.89,324800,83.7,496,19.44444444,4,227834699.7024,195,11879599135.916,12.2
"2014-06-01",1.24,22536516515.2181,294,270.77,345000,82.1,485,19.16666667,11,143481365.7984,202,13268970342.4664,13.9
"2014-06-08",1.25,22536516515.2181,294,271.08,354600,79.2,509,24.16666667,18,110981368.6848,209,14133553742.5688,13.9
"2014-06-15",1.28,22536516515.2181,294,271.28,357400,76.8,535,17.77777778,25,48527392.99104,216,14675146160.6907,12.8
"2014-06-22",1.295,22536516515.2181,294,261.11,354200,73.7,460,21.11111111,32,26509201.4304,223,14889167545.9477,12.8
"2014-06-29",1.38,22536516515.2181,294,251.51,351000,73.3,373,23.61111111,3,29937283.32672,229,15112911105.02,12.8
"2014-07-06",1.38,22536516515.2181,294,226.29,346400,71.9,377,25.27777778,10,17315675.95968,236,15275904946.3957,13.3
"2014-07-13",1.36,22536516515.2181,294,210.96,340800,70.9,348,26.66666667,17,12536349.21216,243,15391677215.851,15
"2014-07-20",1.38,22536516515.2181,294,210.73,335700,74.8,404,23.33333333,4,35407054.16064,249,15544422639.812,13.9
"2014-07-27",1.37,22536516515.2181,294,205.94,329700,73.2,379,25.83333333,6,7731999.813312,255,15644359541.6909,13.3
"2014-08-03",1.33,22536516515.2181,294,210.3,323500,74.1,344,23.33333333,13,8768704.74048,262,15709409774.8959,15
"2014-08-10",1.34,22536516515.2181,294,210.01,318200,73.6,327,24.72222222,6,9695682.09792,268,15787286610.1659,13.9
"2014-08-17",1.35,22536516515.2181,294,210.53,312800,74.3,305,23.61111111,13,3482428.452768,275,15860460556.4401,15
"2014-08-24",1.34,22536516515.2181,294,210.22,307200,75.5,296,21.38888889,20,3858230.084256,282,15893037189.3109,15
"2014-08-31",1.38,22536516515.2181,294,184.54,301500,74.2,286,22.22222222,27,3056519.937024,289,15922347330.5323,14.4
"2014-09-07",1.37,22536516515.2181,294,139.5,295800,73.4,254,23.05555556,34,4061982.822912,296,15959173420.0875,13.9
"2014-09-14",1.53,22536516515.2181,294,184.14,290100,73.1,276,23.88888889,5,0,301,15963235402.9104,13.9
"2014-09-21",1.42,22536516515.2181,294,183.58,285400,50.5,327,20.27777778,0,0,307,16041869259.0682,15.6
"2014-09-28",1.54,22536516515.2181,294,186.38,279900,50.5,298,11.11111111,0,4751753.491296,311,16047272462.6349,12.8
